Iteration,PI_Approximation,Error,Time(s)
98100000,3.141592593985076,0.000000059604718,0.580711800
98200000,3.141592593985076,0.000000059604718,0.581516500
98300000,3.141592593985076,0.000000059604718,0.582277200
98400000,3.141592593985076,0.000000059604718,0.583027200
98500000,3.141592593985076,0.000000059604718,0.583836600
98600000,3.141592593985076,0.000000059604718,0.584599100
98700000,3.141592593985076,0.000000059604718,0.585376300
98800000,3.141592593985076,0.000000059604718,0.586182300
98900000,3.141592593985076,0.000000059604718,0.586950900
99000000,3.141592593985076,0.000000059604718,0.587713900
99100000,3.141592593985076,0.000000059604718,0.588573000
99200000,3.141592593985076,0.000000059604718,0.589350100
99300000,3.141592593985076,0.000000059604718,0.590138400
99400000,3.141592593985076,0.000000059604718,0.590895400
99500000,3.141592593985076,0.000000059604718,0.591538700
99600000,3.141592593985076,0.000000059604718,0.592197000
99700000,3.141592593985076,0.000000059604718,0.592900800
99800000,3.141592593985076,0.000000059604718,0.593752300
99900000,3.141592593985076,0.000000059604718,0.594556100
99999999,3.141592713194365,0.000000059604572,0.595306800
